!GoldSim Version: 15.0.0257
!Model File: C:\Users\Pablo Sanhueza\Desktop\01_projects\MLP\31-PAO_FA_2028\02_model\A3\C1.2.1_MBIO V17_CD2024_Est_RU+V5+PA65+EVU+AC_E0_Calib_Esc2.1.1_Recirculacion_2025_PAO_FA_2028_volini.gsm
!Simulation Time: 29/07/2025 11:16
!Export Time: 29/07/2025 11:24
!Result Name: Resultados_anual
!Result Path: \Resultados_y_Dashboard\Resultados_2025
!Result Description: (none)
!Reporting Period: Anual
!Time Points: 36
!Realizations: 5
!Weights:	1	1	1	1	1

!Result: PPlant_from_RajoPel_med_sim
!Unit: l/s
(Periods)	#1	#2	#3	#4	#5
"2038"	237.8007	238.0297	238.2668	238.4961	238.6558	
"2039"	242.5253	242.7462	242.9746	243.1957	243.3499	
"2040"	247.1169	247.3045	247.4877	247.6543	247.7644	
"2041"	248.8894	248.8894	248.8894	248.8894	248.8894	
"2042"	248.8894	248.8894	248.8894	248.8894	248.8894	
"2043"	248.8894	248.8894	248.8894	248.8894	248.8894	
"2044"	248.8894	248.8894	248.8894	248.8894	248.8894	
"2045"	248.8894	248.8894	248.8894	248.8894	248.8894	
"2046"	248.8894	248.8894	248.8894	248.8894	248.8894	
"2047"	248.8894	248.8894	248.8894	248.8894	248.8894	
"2048"	248.8894	248.8894	248.8894	248.8894	248.8894	
"2049"	248.8894	248.8894	248.8894	248.8894	248.8894	
"2050"	248.8894	248.8894	248.8894	248.8894	248.8894	
"2051"	248.8894	248.8894	248.8894	248.8894	248.8894	
"2052"	248.8894	248.8894	248.8894	248.8894	248.8894	

!Result: Recarga_Acuifero_desde_C5
!Unit: l/s
(Periods)	#1	#2	#3	#4	#5
"2017"	12.88546	12.88546	12.88546	12.88546	12.88546	
"2018"	6.201349	6.201349	6.201349	6.201349	6.201349	
"2019"	2.073750	2.073750	2.073750	2.073750	2.073750	
"2020"	6.678197	6.678197	6.678197	6.678197	6.678197	
"2021"	2.008421	2.008421	2.008421	2.008421	2.008421	
"2022"	8.067070	8.067070	8.067070	8.067070	8.067070	
"2023"	1.990503	1.990503	1.990503	1.990503	1.990503	
"2024"	14.86047	14.86047	14.86047	14.86047	14.86047	
"2025"	3.415055	3.415055	3.415055	3.415055	3.415055	
"2026"	3.033879	3.033879	3.033879	3.033879	3.033879	
"2027"	3.031610	3.031610	3.031610	3.031610	3.031610	
"2028"	2.806238	2.806238	2.806238	2.806238	2.806238	
"2029"	2.767174	2.767174	2.767174	2.767174	2.767174	
"2030"	2.533394	2.533394	2.533394	2.533394	2.533394	
"2031"	2.346418	2.346418	2.346418	2.346418	2.346418	
"2032"	2.367474	2.367474	2.367474	2.367474	2.367474	
"2033"	2.066835	2.066835	2.066835	2.066835	2.066835	
"2034"	1.904699	1.904699	1.904699	1.904699	1.904699	
"2035"	1.830647	1.830647	1.830647	1.830647	1.830647	
"2036"	1.778022	1.778022	1.778022	1.778022	1.778022	
"2037"	1.630442	1.630442	1.630442	1.630442	1.630442	
"2038"	1.534666	1.534666	1.534666	1.534666	1.534666	
"2039"	1.450197	1.450197	1.450197	1.450197	1.450197	
"2040"	1.495584	1.495584	1.495584	1.495584	1.495584	
"2041"	1.437622	1.437622	1.437622	1.437622	1.437622	
"2042"	1.485590	1.485590	1.485590	1.485590	1.485590	
"2043"	1.502217	1.502217	1.502217	1.502217	1.502217	
"2044"	1.580401	1.580401	1.580401	1.580401	1.580401	
"2045"	1.437533	1.437533	1.437533	1.437533	1.437533	
"2046"	1.460752	1.460752	1.460752	1.460752	1.460752	
"2047"	1.538870	1.538870	1.538870	1.538870	1.538870	
"2048"	1.500902	1.500902	1.500902	1.500902	1.500902	
"2049"	1.481025	1.481025	1.481025	1.481025	1.481025	
"2050"	1.526966	1.526966	1.526966	1.526966	1.526966	
"2051"	1.474952	1.474952	1.474952	1.474952	1.474952	
"2052"	1.471509	1.471509	1.471509	1.471509	1.471509	

!Result: MuroTM_Infiltracion_a_AcuifC5
!Unit: l/s
(Periods)	#1	#2	#3	#4	#5
"2017"	35.19372	35.19372	35.19372	35.19372	35.19372	
"2018"	52.15273	52.15273	52.15273	52.15273	52.15273	
"2019"	32.67788	32.67788	32.67788	32.67788	32.67788	
"2020"	34.48898	34.48898	34.48898	34.48898	34.48898	
"2021"	21.09031	21.09031	21.09031	21.09031	21.09031	
"2022"	26.87918	26.87918	26.87918	26.87918	26.87918	
"2023"	37.57924	37.57924	37.57924	37.57924	37.57924	
"2024"	52.96767	52.96767	52.96767	52.96767	52.96767	
"2025"	41.26837	41.26837	41.26837	41.26837	41.26837	
"2026"	52.50571	52.50571	52.50571	52.50571	52.50571	
"2027"	44.32117	44.32117	44.32117	44.32117	44.32117	
"2028"	28.75925	31.22211	34.30660	35.45883	35.45883	
"2029"	46.04660	47.55864	48.78126	50.90637	50.90637	
"2030"	54.65287	54.91274	55.03138	55.84952	56.58527	
"2031"	53.45702	53.45011	53.41234	53.53396	55.28045	
"2032"	47.45144	47.39008	47.31607	47.27881	47.63733	
"2033"	45.22302	45.16888	45.12235	45.07431	45.10207	
"2034"	48.28205	48.22215	48.15075	48.08646	48.05494	
"2035"	47.18625	47.18226	47.17724	47.17295	47.17142	
"2036"	45.91785	45.91845	45.91896	45.91952	45.92006	
"2037"	46.39232	46.39186	46.39138	46.39092	46.39061	
"2038"	46.13101	46.13150	46.13201	46.13250	46.13284	
"2039"	45.45995	45.46078	45.46165	45.46248	45.46306	
"2040"	45.77386	45.77360	45.77333	45.77307	45.77289	
"2041"	46.01821	46.01808	46.01794	46.01781	46.01772	
"2042"	46.34899	46.34875	46.34851	46.34828	46.34811	
"2043"	45.96972	45.89631	45.73574	45.59980	45.49282	
"2044"	45.51909	45.49194	45.43090	45.38042	45.34046	
"2045"	45.51119	45.50657	45.49050	45.47893	45.46959	
"2046"	44.33288	44.33576	44.33502	44.33570	44.33575	
"2047"	43.70935	43.71422	43.71783	43.72186	43.72461	
"2048"	43.89191	43.89708	43.90178	43.90655	43.90985	
"2049"	44.00238	44.00852	44.01446	44.02027	44.02383	
"2050"	43.91909	43.92461	43.93007	43.93540	43.93923	
"2051"	44.67524	44.67992	44.68457	44.68913	44.69230	
"2052"	44.27682	44.11939	43.89795	43.62333	43.40105	

!Result: Mineral_a_Planta_2_corr
!Unit: ktpd
(Periods)	#1	#2	#3	#4	#5
"2017"	152.1479	152.1479	152.1479	152.1479	152.1479	
"2018"	168.5953	168.5953	168.5953	168.5953	168.5953	
"2019"	155.2368	155.2368	155.2368	155.2368	155.2368	
"2020"	159.3718	159.3718	159.3718	159.3718	159.3718	
"2021"	155.5273	155.5273	155.5273	155.5273	155.5273	
"2022"	142.3061	142.3061	142.3061	142.3061	142.3061	
"2023"	167.0000	167.0000	167.0000	167.0000	167.0000	
"2024"	181.4377	181.4377	181.4377	181.4377	181.4377	
"2025"	189.3362	189.3362	189.3362	189.3362	189.3362	
"2026"	190.0000	190.0000	190.0000	190.0000	190.0000	
"2027"	158.3139	158.3139	158.3139	158.3139	158.3139	
"2028"	169.3573	176.8040	186.3447	190.0000	190.0000	
"2029"	183.3549	185.2231	185.6814	190.0000	190.0000	
"2030"	186.4251	186.7017	186.7268	188.1149	190.0000	
"2031"	183.0694	182.9114	182.6706	182.6474	186.9108	
"2032"	175.9186	175.7095	175.5552	175.3880	175.4878	
"2033"	176.3115	176.2348	176.1055	175.9706	175.8922	
"2034"	189.9655	189.8761	189.8006	189.7472	189.7159	
"2035"	190.0000	190.0000	190.0000	190.0000	190.0000	
"2036"	190.0000	190.0000	190.0000	190.0000	190.0000	
"2037"	190.0000	190.0000	190.0000	190.0000	190.0000	
"2038"	190.0000	190.0000	190.0000	190.0000	190.0000	
"2039"	190.0000	190.0000	190.0000	190.0000	190.0000	
"2040"	190.0000	190.0000	190.0000	190.0000	190.0000	
"2041"	190.0000	190.0000	190.0000	190.0000	190.0000	
"2042"	190.0000	190.0000	190.0000	190.0000	190.0000	
"2043"	188.4248	188.1952	187.6963	187.2759	186.9456	
"2044"	186.4028	186.3872	186.3463	186.3136	186.2868	
"2045"	187.6601	187.6648	187.6591	187.6591	187.6585	
"2046"	185.1989	185.2083	185.2154	185.2234	185.2286	
"2047"	184.2887	184.3001	184.3104	184.3210	184.3284	
"2048"	185.0389	185.0513	185.0633	185.0753	185.0835	
"2049"	185.8924	185.9067	185.9208	185.9344	185.9428	
"2050"	184.9235	184.9352	184.9470	184.9584	184.9670	
"2051"	187.2200	187.2318	187.2437	187.2552	187.2630	
"2052"	186.6189	186.6302	186.6416	186.6529	186.6609	

!Result: Bombeo_Maximo_Des1y2_real
!Unit: l/s
(Periods)	#1	#2	#3	#4	#5
"2017"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2018"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2019"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2020"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2021"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2022"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2023"	152.8615	152.8615	152.8615	152.8615	152.8615	
"2024"	231.9902	231.9902	231.9902	231.9902	231.9902	
"2025"	169.5729	169.5729	169.5729	169.5729	169.5729	
"2026"	330.6986	330.6986	330.6986	330.6986	330.6986	
"2027"	373.9726	373.9726	373.9726	373.9726	373.9726	
"2028"	676.4208	676.4208	676.4208	676.4208	657.9508	
"2029"	746.8767	746.8767	746.8767	746.8767	746.8767	
"2030"	746.8767	746.8767	746.8767	746.8767	746.8767	
"2031"	746.8767	746.8767	746.8767	746.8767	746.8767	
"2032"	746.9672	746.9672	746.9672	746.9672	746.9672	
"2033"	746.8767	746.8767	746.8767	746.8767	746.8767	
"2034"	746.8767	746.8767	746.8767	746.8767	746.8767	
"2035"	702.0000	703.0685	703.0685	704.1370	704.1370	
"2036"	746.9672	746.9672	746.9672	746.9672	746.9672	
"2037"	746.8767	746.8767	746.8767	746.8767	746.8767	
"2038"	746.8767	746.8767	746.8767	746.8767	746.8767	
"2039"	746.8767	746.8767	746.8767	746.8767	746.8767	
"2040"	746.9672	746.9672	746.9672	746.9672	746.9672	
"2041"	746.8767	746.8767	746.8767	746.8767	746.8767	
"2042"	746.8767	746.8767	746.8767	746.8767	746.8767	
"2043"	746.8767	746.8767	746.8767	746.8767	746.8767	
"2044"	746.9672	746.9672	746.9672	746.9672	746.9672	
"2045"	746.8767	746.8767	746.8767	746.8767	746.8767	
"2046"	746.8767	746.8767	746.8767	746.8767	746.8767	
"2047"	746.8767	746.8767	746.8767	746.8767	746.8767	
"2048"	746.9672	746.9672	746.9672	746.9672	746.9672	
"2049"	746.8767	746.8767	746.8767	746.8767	746.8767	
"2050"	746.8767	746.8767	746.8767	746.8767	746.8767	
"2051"	746.8767	746.8767	746.8767	746.8767	746.8767	
"2052"	746.8767	746.8767	746.8767	746.8767	746.8767	

!Result: Bombeo_Maximol_Mod_extra_real
!Unit: l/s
(Periods)	#1	#2	#3	#4	#5
"2017"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2018"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2019"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2020"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2021"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2022"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2023"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2024"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2025"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2026"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2027"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2028"	95.76502	95.76502	95.76502	95.76502	92.21312	
"2029"	95.75343	95.75343	95.75343	95.75343	95.75343	
"2030"	95.75343	95.75343	95.75343	95.75343	95.75343	
"2031"	95.75343	95.75343	95.75343	95.75343	95.75343	
"2032"	95.76502	95.76502	95.76502	95.76502	95.76502	
"2033"	95.75343	95.75343	95.75343	95.75343	95.75343	
"2034"	95.75343	95.75343	95.75343	95.75343	95.75343	
"2035"	90.00000	90.13699	90.13699	90.27398	90.27398	
"2036"	95.76502	95.76502	95.76502	95.76502	95.76502	
"2037"	95.75343	95.75343	95.75343	95.75343	95.75343	
"2038"	95.75343	95.75343	95.75343	95.75343	95.75343	
"2039"	95.75343	95.75343	95.75343	95.75343	95.75343	
"2040"	95.76502	95.76502	95.76502	95.76502	95.76502	
"2041"	95.75343	95.75343	95.75343	95.75343	95.75343	
"2042"	95.75343	95.75343	95.75343	95.75343	95.75343	
"2043"	95.75343	95.75343	95.75343	95.75343	95.75343	
"2044"	95.76502	95.76502	95.76502	95.76502	95.76502	
"2045"	95.75343	95.75343	95.75343	95.75343	95.75343	
"2046"	95.75343	95.75343	95.75343	95.75343	95.75343	
"2047"	95.75343	95.75343	95.75343	95.75343	95.75343	
"2048"	95.76502	95.76502	95.76502	95.76502	95.76502	
"2049"	95.75343	95.75343	95.75343	95.75343	95.75343	
"2050"	95.75343	95.75343	95.75343	95.75343	95.75343	
"2051"	95.75343	95.75343	95.75343	95.75343	95.75343	
"2052"	95.75343	95.75343	95.75343	95.75343	95.75343	

!Result: Bombeo_Maximol_Mod_evu_real
!Unit: l/s
(Periods)	#1	#2	#3	#4	#5
"2017"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2018"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2019"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2020"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2021"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2022"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2023"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2024"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2025"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2026"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2027"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2028"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2029"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2030"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2031"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2032"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2033"	16.98630	16.98630	16.98630	16.98630	16.98630	
"2034"	191.5069	191.5069	191.5069	191.5069	191.5069	
"2035"	288.0000	288.4384	288.4384	288.8767	288.8767	
"2036"	306.4481	306.4481	306.4481	306.4481	306.4481	
"2037"	306.4110	306.4110	306.4110	306.4110	306.4110	
"2038"	306.4110	306.4110	306.4110	306.4110	306.4110	
"2039"	306.4110	306.4110	306.4110	306.4110	306.4110	
"2040"	306.4481	306.4481	306.4481	306.4481	306.4481	
"2041"	306.4110	306.4110	306.4110	306.4110	306.4110	
"2042"	306.4110	306.4110	306.4110	306.4110	306.4110	
"2043"	306.4110	306.4110	306.4110	306.4110	306.4110	
"2044"	306.4481	306.4481	306.4481	306.4481	306.4481	
"2045"	306.4110	306.4110	306.4110	306.4110	306.4110	
"2046"	306.4110	306.4110	306.4110	306.4110	306.4110	
"2047"	306.4110	306.4110	306.4110	306.4110	306.4110	
"2048"	306.4481	306.4481	306.4481	306.4481	306.4481	
"2049"	306.4110	306.4110	306.4110	306.4110	306.4110	
"2050"	306.4110	306.4110	306.4110	306.4110	306.4110	
"2051"	306.4110	306.4110	306.4110	306.4110	306.4110	
"2052"	306.4110	306.4110	306.4110	306.4110	306.4110	
